                                                                          Wenatchee Valley Transportation Council                                      Count Name: Miller/SR285 TMC Frieght and
                                                                                     1350 McKittrick St                                                Bike/Ped
                                                                                          Suite B                                                      Site Code:
                                                                         Wenatchee, Washington, United States 98801                                    Start Date: 07/24/2012
                                                                                509.663.9059 nick@wvtc.org                                             Page No: 1



                                                                              Turning Movement Data
                               Southbound Street                                              Northbound Street                                        Eastbound Street
                                  Southbound                                                     Northbound                                               Eastbound
 Start Time
                Right   Thru         Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru         Left         U-Turn   App. Total   Int. Total
                                                                                            Northbound Street [S]




                                            Turning Movement Peak Hour Data Plot (4:30 PM)
                                                                                 Wenatchee Valley Transportation Council                                       Count Name: Miller/SR285 TMC Frieght and
                                                                                            1350 McKittrick St                                                 Bike/Ped
                                                                                                 Suite B                                                       Site Code:
                                                                                Wenatchee, Washington, United States 98801                                     Start Date: 07/24/2012
                                                                                       509.663.9059 nick@wvtc.org                                              Page No: 9




                                                                   Turning Movement Peak Hour Data (11:00 AM)
                                      Southbound Street                                              Northbound Street                                         Eastbound Street
                                         Southbound                                                     Northbound                                                Eastbound
    Start Time
                      Right   Thru          Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru          Left         U-Turn   App. Total   Int. Total
     11:00 AM          2      306            0              0         308           40        309           0              0         349        1       0             0             0          1          658
     11:15 AM          2      311            0              0         313           43        301           0              0         344        4       0             0             0          4          661
     11:30 AM          3      339            0              0         342           69        305           0              0         374        4       0             0             0          4          720
     11:45 AM          1      418            0              0         419           47        325           0              0         372        4       0             0             0          4          795
       Total           8      1374           0              0        1382          199       1240           0              0        1439        13      0             0             0         13          2834
   Approach %          0.6    99.4           0.0           0.0         -           13.8       86.2          0.0           0.0         -        100.0    0.0          0.0           0.0         -            -
      Total %          0.3    48.5           0.0           0.0       48.8           7.0       43.8          0.0           0.0       50.8        0.5     0.0          0.0           0.0        0.5           -
       PHF            0.667   0.822        0.000          0.000      0.825        0.721      0.954        0.000          0.000      0.962      0.813   0.000        0.000         0.000      0.813       0.891
       Car             7      1327           0              0        1334          180       1182           0              0        1362        13      0             0             0         13          2709
      % Car           87.5    96.6            -             -        96.5          90.5       95.3           -             -        94.6       100.0     -            -             -        100.0        95.6
     Medium            1       26            0              0         27            8         35            0              0         43         0       0             0             0          0           70
    % Medium          12.5     1.9            -             -         2.0           4.0       2.8            -             -         3.0        0.0      -            -             -         0.0          2.5
      Heavy            0       14            0              0         14            11         8            0              0         19         0       0             0             0          0           33
     % Heavy           0.0     1.0            -             -         1.0           5.5       0.6            -             -         1.3        0.0      -            -             -         0.0          1.2
 Pedal Bike (Road)     0       3             0              0          3            0          0            0              0          0         0       0             0             0          0            3
% Pedal Bike (Road)    0.0     0.2            -             -         0.2           0.0       0.0            -             -         0.0        0.0      -            -             -         0.0          0.1
    Motor Bike         0       4             0              0          4            0         15            0              0         15         0       0             0             0          0           19
   % Motor Bike        0.0     0.3            -             -         0.3           0.0       1.2            -             -         1.0        0.0      -            -             -         0.0          0.7
                                                                       Wenatchee Valley Transportation Council                                                                                Count Name: Miller/SR285 TMC Frieght and
                                                                                  1350 McKittrick St                                                                                          Bike/Ped
                                                                                       Suite B                                                                                                Site Code:
                                                                      Wenatchee, Washington, United States 98801                                                                              Start Date: 07/24/2012
                                                                             509.663.9059 nick@wvtc.org                                                                                       Page No: 10




                                                                                            Southbound Street [N]
                                                                                            Out          In         Total
                                                                                            1182        1334        2516
                                                                                            35           27          62
                                                                                             8           14          22
                                                                                             0           3           3
                                                                                            15           4           19
                                                                                            1240        1382        2622


                                                                                        7         1327         0            0
                                                                                        1          26          0            0
                                                                                        0          14          0            0
                                                                                        0          3           0            0
                                                                                        0          4           0            0
                                                                                        8         1374         0            0
                                                                                        R          T           L            U




                                                                                   U
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                       Peak Hour Data
                       Total




                                                                                                                                  199




                                                                                                                                                         180
                                                                                                                                                               Out
Eastbound Street [W]




                                                                                                                                                                       Westbound Street [E]
                               20




                                                    21




                                                                                                                                                11
                                    1
                                        0
                                            0
                                                0




                                                                                                                                        0
                                                                                                                                            0


                                                                                                                                                     8
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                   L
                                                                                        07/25/2012 11:00 AM
                               13




                                                    13
                       In




                                                                                                                                                               In
                                    0
                                        0
                                            0
                                                0




                                                                                                                                  0
                                                                                                                                        0
                                                                                                                                            0
                                                                                                                                                0
                                                                                                                                                     0
                                                                                                                                                         0
                                                                                        Ending At
                                                                                        07/25/2012 12:00 PM




                                                                                   T
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                        Car




                                                                                                                                                               Total
                                                                                                                                  199




                                                                                                                                                         180
                       Out




                                                                                                                                                11
                               7
                                    1
                                        0
                                            0
                                                0
                                                    8




                                                                                                                                        0
                                                                                                                                            0


                                                                                                                                                     8
                                                                                        Medium
                                                                                        Heavy
                                                         13




                                                                              13
                                                                                   R
                                                                                        Pedal Bike (Road)
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                                        Motor Bike




                                                                                        U          L           T            R
                                                                                        0          0          1182          180
                                                                                        0          0           35           8
                                                                                        0          0           8            11
                                                                                        0          0           0            0
                                                                                        0          0           15           0
                                                                                        0          0          1240          199


                                                                                            1340        1362        2702
                                                                                            26           43          69
                                                                                            14           19          33
                                                                                             3           0           3
                                                                                             4           15          19
                                                                                            1387        1439        2826
                                                                                            Out          In         Total
                                                                                            Northbound Street [S]




                                            Turning Movement Peak Hour Data Plot (11:00 AM)
                                                                                 Wenatchee Valley Transportation Council                                       Count Name: Miller/SR285 TMC Frieght and
                                                                                            1350 McKittrick St                                                 Bike/Ped
                                                                                                 Suite B                                                       Site Code:
                                                                                Wenatchee, Washington, United States 98801                                     Start Date: 07/24/2012
                                                                                       509.663.9059 nick@wvtc.org                                              Page No: 11




                                                                   Turning Movement Peak Hour Data (4:30 PM)
                                      Southbound Street                                              Northbound Street                                         Eastbound Street
                                         Southbound                                                     Northbound                                                Eastbound
    Start Time
                      Right   Thru          Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru          Left         U-Turn   App. Total   Int. Total
     4:30 PM           2      419            0              0         421           45        407           0              0         452        0       0             0             0          0          873
     4:45 PM           1      413            0              0         414           47        426           0              0         473        3       0             0             0          3          890
     5:00 PM           0      425            0              0         425           55        432           1              0         488        1       0             0             0          1          914
     5:15 PM           0      396            0              0         396           54        467           0              0         521        5       0             0             0          5          922
       Total           3      1653           0              0        1656          201       1732           1              0        1934        9       0             0             0          9          3599
   Approach %          0.2    99.8           0.0           0.0         -           10.4       89.6          0.1           0.0         -        100.0    0.0          0.0           0.0         -            -
      Total %          0.1    45.9           0.0           0.0       46.0           5.6       48.1          0.0           0.0       53.7        0.3     0.0          0.0           0.0        0.3           -
       PHF            0.375   0.972        0.000          0.000      0.974        0.914      0.927        0.250          0.000      0.928      0.450   0.000        0.000         0.000      0.450       0.976
       Car             3      1599           0              0        1602          183       1671           1              0        1855        9       0             0             0          9          3466
      % Car           100.0   96.7            -             -        96.7          91.0       96.5        100.0            -        95.9       100.0     -            -             -        100.0        96.3
     Medium            0       14            0              0         14            6         28            0              0         34         0       0             0             0          0           48
    % Medium           0.0     0.8            -             -         0.8           3.0       1.6           0.0            -         1.8        0.0      -            -             -         0.0          1.3
      Heavy            0       17            0              0         17            9          7            0              0         16         0       0             0             0          0           33
     % Heavy           0.0     1.0            -             -         1.0           4.5       0.4           0.0            -         0.8        0.0      -            -             -         0.0          0.9
 Pedal Bike (Road)     0       0             0              0          0            0          0            0              0          0         0       0             0             0          0            0
% Pedal Bike (Road)    0.0     0.0            -             -         0.0           0.0       0.0           0.0            -         0.0        0.0      -            -             -         0.0          0.0
    Motor Bike         0       23            0              0         23            3         26            0              0         29         0       0             0             0          0           52
   % Motor Bike        0.0     1.4            -             -         1.4           1.5       1.5           0.0            -         1.5        0.0      -            -             -         0.0          1.4
                                                                      Wenatchee Valley Transportation Council                                                                              Count Name: Miller/SR285 TMC Frieght and
                                                                                 1350 McKittrick St                                                                                        Bike/Ped
                                                                                      Suite B                                                                                              Site Code:
                                                                     Wenatchee, Washington, United States 98801                                                                            Start Date: 07/24/2012
                                                                            509.663.9059 nick@wvtc.org                                                                                     Page No: 12




                                                                                          Southbound Street [N]
                                                                                          Out          In         Total
                                                                                          1671        1602        3273
                                                                                          28           14          42
                                                                                           7           17          24
                                                                                           0           0           0
                                                                                          26           23          49
                                                                                          1732        1656        3388


                                                                                      3         1599         0            0
                                                                                      0          14          0            0
                                                                                      0          17          0            0
                                                                                      0          0           0            0
                                                                                      0          23          0            0
                                                                                      3         1653         0            0
                                                                                      R          T           L            U




                                                                                 U
                                                         0
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             0
                                                                                     Peak Hour Data
                       Total




                                                                                                                                201




                                                                                                                                                      183
                                                                                                                                                            Out
Eastbound Street [W]




                                                                                                                                                                    Westbound Street [E]
                               13




                                                    13
                                    0
                                        0
                                            0
                                                0




                                                                                                                                      3
                                                                                                                                          0
                                                                                                                                              9
                                                                                                                                                  6
                                                         0
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             0
                                                                                 L
                                                                                      07/25/2012 4:30 PM
                       In




                                                                                                                                                            In
                               9
                                    0
                                        0
                                            0
                                                0
                                                    9




                                                                                                                                0
                                                                                                                                      0
                                                                                                                                          0
                                                                                                                                              0
                                                                                                                                                  0
                                                                                                                                                      0
                                                                                      Ending At
                                                                                      07/25/2012 5:30 PM




                                                                                 T
                                                         0
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             0
                                                                                      Car




                                                                                                                                                            Total
                                                                                                                                201




                                                                                                                                                      183
                       Out
                               4
                                    0
                                        0
                                            0
                                                0
                                                    4




                                                                                                                                      3
                                                                                                                                          0
                                                                                                                                              9
                                                                                                                                                  6
                                                                                      Medium
                                                                                      Heavy




                                                                                 R
                                                                                      Pedal Bike (Road)
                                                         9
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             9
                                                                                      Motor Bike




                                                                                      U          L           T            R
                                                                                      0          1          1671          183
                                                                                      0          0           28           6
                                                                                      0          0           7            9
                                                                                      0          0           0            0
                                                                                      0          0           26           3
                                                                                      0          1          1732          201


                                                                                          1608        1855        3463
                                                                                          14           34          48
                                                                                          17           16          33
                                                                                           0           0           0
                                                                                          23           29          52
                                                                                          1662        1934        3596
                                                                                          Out          In         Total
                                                                                          Northbound Street [S]




                                            Turning Movement Peak Hour Data Plot (4:30 PM)
                                                                                 Wenatchee Valley Transportation Council                                       Count Name: Miller/SR285 TMC Frieght and
                                                                                            1350 McKittrick St                                                 Bike/Ped
                                                                                                 Suite B                                                       Site Code:
                                                                                Wenatchee, Washington, United States 98801                                     Start Date: 07/24/2012
                                                                                       509.663.9059 nick@wvtc.org                                              Page No: 13




                                                                   Turning Movement Peak Hour Data (11:00 AM)
                                      Southbound Street                                              Northbound Street                                         Eastbound Street
                                         Southbound                                                     Northbound                                                Eastbound
    Start Time
                      Right   Thru          Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru          Left         U-Turn   App. Total   Int. Total
     11:00 AM          1      312            0              0         313           47        297           0              0         344        2       0             0             0          2          659
     11:15 AM          2      331            0              0         333           31        295           0              0         326        4       0             1             0          5          664
     11:30 AM          0      341            0              0         341           54        325           0              0         379        1       0             0             0          1          721
     11:45 AM          1      373            0              0         374           46        327           0              0         373        2       0             1             0          3          750
       Total           4      1357           0              0        1361          178       1244           0              0        1422        9       0             2             0         11          2794
   Approach %          0.3    99.7           0.0           0.0         -           12.5       87.5          0.0           0.0         -        81.8     0.0         18.2           0.0         -            -
      Total %          0.1    48.6           0.0           0.0       48.7           6.4       44.5          0.0           0.0       50.9        0.3     0.0          0.1           0.0        0.4           -
       PHF            0.500   0.910        0.000          0.000      0.910        0.824      0.951        0.000          0.000      0.938      0.563   0.000        0.500         0.000      0.550       0.931
       Car             3      1304           0              0        1307          161       1193           0              0        1354        9       0             2             0         11          2672
      % Car           75.0    96.1            -             -        96.0          90.4       95.9           -             -        95.2       100.0     -          100.0           -        100.0        95.6
     Medium            1       27            0              0         28            13        33            0              0         46         0       0             0             0          0           74
    % Medium          25.0     2.0            -             -         2.1           7.3       2.7            -             -         3.2        0.0      -           0.0            -         0.0          2.6
      Heavy            0       18            0              0         18            4          7            0              0         11         0       0             0             0          0           29
     % Heavy           0.0     1.3            -             -         1.3           2.2       0.6            -             -         0.8        0.0      -           0.0            -         0.0          1.0
 Pedal Bike (Road)     0       0             0              0          0            0          0            0              0          0         0       0             0             0          0            0
% Pedal Bike (Road)    0.0     0.0            -             -         0.0           0.0       0.0            -             -         0.0        0.0      -           0.0            -         0.0          0.0
    Motor Bike         0       8             0              0          8            0         11            0              0         11         0       0             0             0          0           19
   % Motor Bike        0.0     0.6            -             -         0.6           0.0       0.9            -             -         0.8        0.0      -           0.0            -         0.0          0.7
                                                                      Wenatchee Valley Transportation Council                                                                               Count Name: Miller/SR285 TMC Frieght and
                                                                                 1350 McKittrick St                                                                                         Bike/Ped
                                                                                      Suite B                                                                                               Site Code:
                                                                     Wenatchee, Washington, United States 98801                                                                             Start Date: 07/24/2012
                                                                            509.663.9059 nick@wvtc.org                                                                                      Page No: 14




                                                                                          Southbound Street [N]
                                                                                          Out          In         Total
                                                                                          1195        1307        2502
                                                                                          33           28          61
                                                                                           7           18          25
                                                                                           0           0           0
                                                                                          11           8           19
                                                                                          1246        1361        2607


                                                                                      3         1304         0            0
                                                                                      1          27          0            0
                                                                                      0          18          0            0
                                                                                      0          0           0            0
                                                                                      0          8           0            0
                                                                                      4         1357         0            0
                                                                                      R          T           L            U




                                                                                 U
                                                         0
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             0
                                                                                     Peak Hour Data
                       Total




                                                                                                                                178




                                                                                                                                                       161
                                                                                                                                                             Out
Eastbound Street [W]




                                                                                                                                                                     Westbound Street [E]
                               14




                                                    15




                                                                                                                                                  13
                                    1
                                        0
                                            0
                                                0




                                                                                                                                      0
                                                                                                                                          0
                                                                                                                                              4
                                                         2
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             2
                                                                                 L
                                                                                      07/26/2012 11:00 AM
                               11




                                                    11
                       In




                                                                                                                                                             In
                                    0
                                        0
                                            0
                                                0




                                                                                                                                0
                                                                                                                                      0
                                                                                                                                          0
                                                                                                                                              0
                                                                                                                                                  0
                                                                                                                                                       0
                                                                                      Ending At
                                                                                      07/26/2012 12:00 PM




                                                                                 T
                                                         0
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             0
                                                                                      Car




                                                                                                                                                             Total
                                                                                                                                178




                                                                                                                                                       161
                       Out




                                                                                                                                                  13
                               3
                                    1
                                        0
                                            0
                                                0
                                                    4




                                                                                                                                      0
                                                                                                                                          0
                                                                                                                                              4
                                                                                      Medium
                                                                                      Heavy




                                                                                 R
                                                                                      Pedal Bike (Road)
                                                         9
                                                             0
                                                                 0
                                                                     0
                                                                         0
                                                                             9
                                                                                      Motor Bike




                                                                                      U          L           T            R
                                                                                      0          0          1193          161
                                                                                      0          0           33           13
                                                                                      0          0           7            4
                                                                                      0          0           0            0
                                                                                      0          0           11           0
                                                                                      0          0          1244          178


                                                                                          1313        1354        2667
                                                                                          27           46          73
                                                                                          18           11          29
                                                                                           0           0           0
                                                                                           8           11          19
                                                                                          1366        1422        2788
                                                                                          Out          In         Total
                                                                                          Northbound Street [S]




                                            Turning Movement Peak Hour Data Plot (11:00 AM)
                                                                                 Wenatchee Valley Transportation Council                                       Count Name: Miller/SR285 TMC Frieght and
                                                                                            1350 McKittrick St                                                 Bike/Ped
                                                                                                 Suite B                                                       Site Code:
                                                                                Wenatchee, Washington, United States 98801                                     Start Date: 07/24/2012
                                                                                       509.663.9059 nick@wvtc.org                                              Page No: 15




                                                                   Turning Movement Peak Hour Data (4:30 PM)
                                      Southbound Street                                              Northbound Street                                         Eastbound Street
                                         Southbound                                                     Northbound                                                Eastbound
    Start Time
                      Right   Thru          Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru          Left         U-Turn   App. Total   Int. Total
     4:30 PM           3      387            0              0         390           40        359           0              0         399        2       0             0             0          2          791
     4:45 PM           1      429            0              0         430           58        390           0              0         448        4       0             1             0          5          883
     5:00 PM           0      434            0              0         434           64        462           0              0         526        3       0             0             0          3          963
     5:15 PM           2      421            0              0         423           48        403           0              0         451        8       0             0             0          8          882
       Total           6      1671           0              0        1677          210       1614           0              0        1824        17      0             1             0         18          3519
   Approach %          0.4    99.6           0.0           0.0         -           11.5       88.5          0.0           0.0         -        94.4     0.0          5.6           0.0         -            -
      Total %          0.2    47.5           0.0           0.0       47.7           6.0       45.9          0.0           0.0       51.8        0.5     0.0          0.0           0.0        0.5           -
       PHF            0.500   0.963        0.000          0.000      0.966        0.820      0.873        0.000          0.000      0.867      0.531   0.000        0.250         0.000      0.563       0.914
       Car             6      1615           0              0        1621          189       1577           0              0        1766        17      0             1             0         18          3405
      % Car           100.0   96.6            -             -        96.7          90.0       97.7           -             -        96.8       100.0     -          100.0           -        100.0        96.8
     Medium            0       18            0              0         18            7         15            0              0         22         0       0             0             0          0           40
    % Medium           0.0     1.1            -             -         1.1           3.3       0.9            -             -         1.2        0.0      -           0.0            -         0.0          1.1
      Heavy            0       11            0              0         11            11         6            0              0         17         0       0             0             0          0           28
     % Heavy           0.0     0.7            -             -         0.7           5.2       0.4            -             -         0.9        0.0      -           0.0            -         0.0          0.8
 Pedal Bike (Road)     0       0             0              0          0            0          0            0              0          0         0       0             0             0          0            0
% Pedal Bike (Road)    0.0     0.0            -             -         0.0           0.0       0.0            -             -         0.0        0.0      -           0.0            -         0.0          0.0
    Motor Bike         0       27            0              0         27            3         16            0              0         19         0       0             0             0          0           46
   % Motor Bike        0.0     1.6            -             -         1.6           1.4       1.0            -             -         1.0        0.0      -           0.0            -         0.0          1.3
                                                                       Wenatchee Valley Transportation Council                                                                                Count Name: Miller/SR285 TMC Frieght and
                                                                                  1350 McKittrick St                                                                                          Bike/Ped
                                                                                       Suite B                                                                                                Site Code:
                                                                      Wenatchee, Washington, United States 98801                                                                              Start Date: 07/24/2012
                                                                             509.663.9059 nick@wvtc.org                                                                                       Page No: 16




                                                                                            Southbound Street [N]
                                                                                            Out          In         Total
                                                                                            1578        1621        3199
                                                                                            15           18          33
                                                                                             6           11          17
                                                                                             0           0           0
                                                                                            16           27          43
                                                                                            1615        1677        3292


                                                                                        6         1615         0            0
                                                                                        0          18          0            0
                                                                                        0          11          0            0
                                                                                        0          0           0            0
                                                                                        0          27          0            0
                                                                                        6         1671         0            0
                                                                                        R          T           L            U




                                                                                   U
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                       Peak Hour Data
                       Total




                                                                                                                                  210




                                                                                                                                                         189
                                                                                                                                                               Out
Eastbound Street [W]




                                                                                                                                                                       Westbound Street [E]
                               24




                                                    24




                                                                                                                                                11
                                    0
                                        0
                                            0
                                                0




                                                                                                                                        3
                                                                                                                                            0


                                                                                                                                                     7
                                                         1
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              1
                                                                                   L
                                                                                        07/26/2012 4:30 PM
                               18




                                                    18
                       In




                                                                                                                                                               In
                                    0
                                        0
                                            0
                                                0




                                                                                                                                  0
                                                                                                                                        0
                                                                                                                                            0
                                                                                                                                                0
                                                                                                                                                     0
                                                                                                                                                         0
                                                                                        Ending At
                                                                                        07/26/2012 5:30 PM




                                                                                   T
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                        Car




                                                                                                                                                               Total
                                                                                                                                  210




                                                                                                                                                         189
                       Out




                                                                                                                                                11
                               6
                                    0
                                        0
                                            0
                                                0
                                                    6




                                                                                                                                        3
                                                                                                                                            0


                                                                                                                                                     7
                                                                                        Medium
                                                                                        Heavy
                                                         17




                                                                              17
                                                                                   R
                                                                                        Pedal Bike (Road)
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                                        Motor Bike




                                                                                        U          L           T            R
                                                                                        0          0          1577          189
                                                                                        0          0           15           7
                                                                                        0          0           6            11
                                                                                        0          0           0            0
                                                                                        0          0           16           3
                                                                                        0          0          1614          210


                                                                                            1632        1766        3398
                                                                                            18           22          40
                                                                                            11           17          28
                                                                                             0           0           0
                                                                                            27           19          46
                                                                                            1688        1824        3512
                                                                                            Out          In         Total
                                                                                            Northbound Street [S]




                                            Turning Movement Peak Hour Data Plot (4:30 PM)
                                                                                 Wenatchee Valley Transportation Council                                       Count Name: Miller/SR285 TMC Frieght and
                                                                                            1350 McKittrick St                                                 Bike/Ped
                                                                                                 Suite B                                                       Site Code:
                                                                                Wenatchee, Washington, United States 98801                                     Start Date: 07/24/2012
                                                                                       509.663.9059 nick@wvtc.org                                              Page No: 17




                                                                   Turning Movement Peak Hour Data (11:00 AM)
                                      Southbound Street                                              Northbound Street                                         Eastbound Street
                                         Southbound                                                     Northbound                                                Eastbound
    Start Time
                      Right   Thru          Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru          Left         U-Turn   App. Total   Int. Total
     11:00 AM          0      331            0              0         331           42        273           0              0         315        3       0             0             0          3          649
     11:15 AM          2      316            0              0         318           45        297           0              0         342        0       0             0             0          0          660
     11:30 AM          1      347            0              0         348           69        328           0              0         397        6       0             0             0          6          751
     11:45 AM          1      337            0              0         338           61        381           0              0         442        6       0             0             0          6          786
       Total           4      1331           0              0        1335          217       1279           0              0        1496        15      0             0             0         15          2846
   Approach %          0.3    99.7           0.0           0.0         -           14.5       85.5          0.0           0.0         -        100.0    0.0          0.0           0.0         -            -
      Total %          0.1    46.8           0.0           0.0       46.9           7.6       44.9          0.0           0.0       52.6        0.5     0.0          0.0           0.0        0.5           -
       PHF            0.500   0.959        0.000          0.000      0.959        0.786      0.839        0.000          0.000      0.846      0.625   0.000        0.000         0.000      0.625       0.905
       Car             4      1262           0              0        1266          197       1232           0              0        1429        15      0             0             0         15          2710
      % Car           100.0   94.8            -             -        94.8          90.8       96.3           -             -        95.5       100.0     -            -             -        100.0        95.2
     Medium            0       34            0              0         34            8         22            0              0         30         0       0             0             0          0           64
    % Medium           0.0     2.6            -             -         2.5           3.7       1.7            -             -         2.0        0.0      -            -             -         0.0          2.2
      Heavy            0       17            0              0         17            10        10            0              0         20         0       0             0             0          0           37
     % Heavy           0.0     1.3            -             -         1.3           4.6       0.8            -             -         1.3        0.0      -            -             -         0.0          1.3
 Pedal Bike (Road)     0       2             0              0          2            0          0            0              0          0         0       0             0             0          0            2
% Pedal Bike (Road)    0.0     0.2            -             -         0.1           0.0       0.0            -             -         0.0        0.0      -            -             -         0.0          0.1
    Motor Bike         0       16            0              0         16            2         15            0              0         17         0       0             0             0          0           33
   % Motor Bike        0.0     1.2            -             -         1.2           0.9       1.2            -             -         1.1        0.0      -            -             -         0.0          1.2
                                                                       Wenatchee Valley Transportation Council                                                                                Count Name: Miller/SR285 TMC Frieght and
                                                                                  1350 McKittrick St                                                                                          Bike/Ped
                                                                                       Suite B                                                                                                Site Code:
                                                                      Wenatchee, Washington, United States 98801                                                                              Start Date: 07/24/2012
                                                                             509.663.9059 nick@wvtc.org                                                                                       Page No: 18




                                                                                            Southbound Street [N]
                                                                                            Out          In         Total
                                                                                            1232        1266        2498
                                                                                            22           34          56
                                                                                            10           17          27
                                                                                             0           2           2
                                                                                            15           16          31
                                                                                            1279        1335        2614


                                                                                        4         1262         0            0
                                                                                        0          34          0            0
                                                                                        0          17          0            0
                                                                                        0          2           0            0
                                                                                        0          16          0            0
                                                                                        4         1331         0            0
                                                                                        R          T           L            U




                                                                                   U
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                       Peak Hour Data
                       Total




                                                                                                                                  217




                                                                                                                                                         197
                                                                                                                                                               Out
Eastbound Street [W]




                                                                                                                                                                       Westbound Street [E]
                               19




                                                    19




                                                                                                                                                10
                                    0
                                        0
                                            0
                                                0




                                                                                                                                        2
                                                                                                                                            0


                                                                                                                                                     8
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                   L
                                                                                        07/27/2012 11:00 AM
                               15




                                                    15
                       In




                                                                                                                                                               In
                                    0
                                        0
                                            0
                                                0




                                                                                                                                  0
                                                                                                                                        0
                                                                                                                                            0
                                                                                                                                                0
                                                                                                                                                     0
                                                                                                                                                         0
                                                                                        Ending At
                                                                                        07/27/2012 12:00 PM




                                                                                   T
                                                         0
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                              0
                                                                                        Car




                                                                                                                                                               Total
                                                                                                                                  217




                                                                                                                                                         197
                       Out




                                                                                                                                                10
                               4
                                    0
                                        0
                                            0
                                                0
                                                    4




                                                                                                                                        2
                                                                                                                                            0


                                                                                                                                                     8
                                                                                        Medium
                                                                                        Heavy
                                                         15




                                                                              15
                                                                                   R
                                                                                        Pedal Bike (Road)
                                                              0
                                                                  0
                                                                      0
                                                                          0
                                                                                        Motor Bike




                                                                                        U          L           T            R
                                                                                        0          0          1232          197
                                                                                        0          0           22           8
                                                                                        0          0           10           10
                                                                                        0          0           0            0
                                                                                        0          0           15           2
                                                                                        0          0          1279          217


                                                                                            1277        1429        2706
                                                                                            34           30          64
                                                                                            17           20          37
                                                                                             2           0           2
                                                                                            16           17          33
                                                                                            1346        1496        2842
                                                                                            Out          In         Total
                                                                                            Northbound Street [S]




                                            Turning Movement Peak Hour Data Plot (11:00 AM)
                                                                                 Wenatchee Valley Transportation Council                                       Count Name: Miller/SR285 TMC Frieght and
                                                                                            1350 McKittrick St                                                 Bike/Ped
                                                                                                 Suite B                                                       Site Code:
                                                                                Wenatchee, Washington, United States 98801                                     Start Date: 07/24/2012
                                                                                       509.663.9059 nick@wvtc.org                                              Page No: 19




                                                                   Turning Movement Peak Hour Data (4:30 PM)
                                      Southbound Street                                              Northbound Street                                         Eastbound Street
                                         Southbound                                                     Northbound                                                Eastbound
    Start Time
                      Right   Thru          Left          U-Turn   App. Total      Right      Thru         Left          U-Turn   App. Total   Right   Thru          Left         U-Turn   App. Total   Int. Total
     4:30 PM           3      421            0              0         424           52        407           0              0         459        4       0             0             0          4          887
     4:45 PM           0      435            0              0         435           55        355           0              0         410        6       0             0             0          6          851
     5:00 PM           2      443            0              0         445           48        412           0              0         460        2       0             0             0          2          907
     5:15 PM           3      422            0              0         425           70        380           0              0         450        2       0             0             0          2          877
       Total           8      1721           0              0        1729          225       1554           0              0        1779        14      0             0             0         14          3522
