                                                                                    Wenatchee Valley Transportation Council                                                  Count Name: Eastmont Avenue/Valley View
                                                                                               1350 McKittrick St                                                            Blvd/Badger Mtn Road
                                                                                                    Suite B                                                                  Site Code:
                                                                                   Wenatchee, Washington, United States 98801                                                Start Date: 09/26/2013
                                                                                          509.663.9059 nick@wvtc.org                                                         Page No: 1



                                                                                       Turning Movement Data
                      Badger Mountain Road                             Westbound Approach                                    Eastmont Avenue                                           Valley View Blvd
                          Southbound                                       Westbound                                           Northbound                                                Eastbound
Start Time
               Thru     Left      U-Turn     App. Total   Right   Thru        Left      U-Turn   App. Total   Right   Thru        Left         U-Turn   App. Total   Right      Thru         Left         U-Turn   App. Total   Int. Total
 7:30 AM      89        0             0          89         0       4             2            0         6         3       26           4             0         33         3          0            5             0          8          136
 7:45 AM      82        0             0          82         0       0             3            0         3         3       11           3             0         17         1          0            4             0          5          107
  Total      353        0             0          353        0       4             9            0        13         8       84           7             0         99         6          0           14             0         20          485
Approach %   100.0     0.0            0.0         -         0.0    30.8          69.2          0.0       -         8.1    84.8          7.1          0.0         -        30.0       0.0         70.0           0.0         -            -
 Total %     72.8      0.0            0.0       72.8        0.0     0.8          1.9           0.0      2.7        1.6    17.3          1.4          0.0       20.4        1.2       0.0          2.9           0.0        4.1           -
   PHF       0.901    0.000          0.000      0.901      0.000   0.250        0.750       0.000      0.542      0.667   0.808        0.438        0.000      0.750      0.500     0.000        0.700         0.000      0.625       0.892
   Car       343        0             0          343        0       4             9            0        13         8       78           7             0         93         6          0           14             0         20          469
  % Car      97.2        -                -     97.2         -     100.0        100.0           -      100.0      100.0   92.9         100.0          -        93.9       100.0       -          100.0           -        100.0        96.7
 Medium       3         0             0           3         0       0             0            0         0         0       2            0             0          2         0          0            0             0          0            5
% Medium      0.8        -                -      0.8         -      0.0          0.0            -       0.0        0.0     2.4          0.0           -         2.0        0.0        -           0.0            -         0.0          1.0
  Heavy       7         0             0           7         0       0             0            0         0         0       4            0             0          4         0          0            0             0          0           11
 % Heavy      2.0        -                -      2.0         -      0.0          0.0            -       0.0        0.0     4.8          0.0           -         4.0        0.0        -           0.0            -         0.0          2.3
                                                               Wenatchee Valley Transportation Council                                                                                 Count Name: Eastmont Avenue/Valley View
                                                                          1350 McKittrick St                                                                                           Blvd/Badger Mtn Road
                                                                               Suite B                                                                                                 Site Code:
                                                              Wenatchee, Washington, United States 98801                                                                               Start Date: 09/26/2013
                                                                     509.663.9059 nick@wvtc.org                                                                                        Page No: 10




                                                                              Badger Mountain Road [N]
                                                                               Out       In         Total
                                                                                92       343        435
                                                                                2        3           5
                                                                                4        7           11
                                                                                98       353        451


                                                                               343       0           0
                                                                                3        0           0
                                                                                7        0           0
                                                                               353       0           0
                                                                                T        L           U




                                                                   U




                                                                                                                R
                                                 0
                                                      0
                                                          0
                                                              0




                                                                                                                    0
                                                                                                                        0
                                                                                                                            0
                                                                                                                                0
                                                                        Peak Hour Data




                                                                                                                                                              Westbound Approach [E]
                       Total




                                                                                                                                                      Out
                               31




                                            31
Valley View Blvd [W]




                                    0
                                        0




                                                                                                                                    8
                                                                                                                                         0
                                                                                                                                             0
                                                                                                                                                 8
                                                 14



                                                              14




                                                                                                                T
                                                      0
                                                          0


                                                                   L




                                                                                                                    4
                                                                                                                        0
                                                                                                                            0
                                                                                                                                4
                                                                          09/27/2013 7:00 AM
                               20




                                            20




                                                                                                                                    13




                                                                                                                                                 13
                       In




                                                                                                                                                      In
                                    0
                                        0




                                                                                                                                         0
                                                                                                                                             0
                                                                          Ending At
                                                                          09/27/2013 8:00 AM




                                                                   T
                                                 0
                                                      0
                                                          0
                                                              0




                                                                                                                L
                                                                                                                    9
                                                                                                                        0
                                                                                                                            0
                                                                                                                                9
                                                                          Car




                                                                                                                                                      Total
                       Out
                               11




                                            11




                                                                                                                                    21




                                                                                                                                                 21
                                    0
                                        0




                                                                                                                                         0
                                                                                                                                             0
                                                                          Medium
                                                                          Heavy


                                                                   R




                                                                                                                U
                                                 6
                                                      0
                                                          0
                                                              6




                                                                                                                    0
                                                                                                                        0
                                                                                                                            0
                                                                                                                                0
                                                                          U          L         T            R
                                                                          0          7         78           8
                                                                          0          0         2            0
                                                                          0          0         4            0
                                                                          0          7         84           8


                                                                               358       93         451
                                                                                3        2           5
                                                                                7        4           11
                                                                               368       99         467
                                                                               Out       In         Total
                                                                                Eastmont Avenue [S]



                                        Turning Movement Peak Hour Data Plot (7:00 AM)
                                                                                        Wenatchee Valley Transportation Council                                                   Count Name: Eastmont Avenue/Valley View
                                                                                                   1350 McKittrick St                                                             Blvd/Badger Mtn Road
                                                                                                        Suite B                                                                   Site Code:
                                                                                       Wenatchee, Washington, United States 98801                                                 Start Date: 09/26/2013
                                                                                              509.663.9059 nick@wvtc.org                                                          Page No: 11




                                                                     Turning Movement Peak Hour Data (3:15 PM)
                     Badger Mountain Road                                 Westbound Approach                                      Eastmont Avenue                                           Valley View Blvd
                             Southbound                                       Westbound                                             Northbound                                                Eastbound
Start Time
             Thru      Left         U-Turn    App. Total   Right   Thru          Left       U-Turn   App. Total   Right   Thru         Left         U-Turn   App. Total   Right      Thru         Left         U-Turn   App. Total   Int. Total
 3:15 PM      38        0             0          38         0       2             0            0         2         4       62           1             1         68         8          2           30             0         40          148
 3:30 PM      31        0             0          31         1       0             3            0         4         1       59           3             0         63         1          1           23             0         25          123
 3:45 PM      41        0             0          41         0       1             3            0         4         2       52           2             0         56         1          0           13             0         14          115
 4:00 PM      35        0             0          35         1       0             1            0         2         5       45           3             0         53         2          0           23             0         25          115
  Total      145        0             0          145        2       3             7            0        12         12     218           9             1         240        12         3           89             0         104         501
Approach %   100.0     0.0            0.0         -        16.7    25.0          58.3          0.0       -         5.0    90.8          3.8          0.4         -        11.5       2.9         85.6           0.0         -            -
 Total %     28.9      0.0            0.0       28.9        0.4     0.6          1.4           0.0      2.4        2.4    43.5          1.8          0.2       47.9        2.4       0.6         17.8           0.0       20.8           -
   PHF       0.884    0.000          0.000      0.884      0.500   0.375        0.583       0.000      0.750      0.600   0.879        0.750        0.250      0.882      0.375     0.375        0.742         0.000      0.650       0.846
   Car       135        0             0          135        2       3             6            0        11         12     209           9             1         231        12         3           88             0         103         480
  % Car      93.1        -                -     93.1       100.0   100.0         85.7           -      91.7       100.0   95.9         100.0        100.0      96.3       100.0     100.0        98.9            -        99.0         95.8
 Medium       3         0             0           3         0       0             0            0         0         0       4            0             0          4         0          0            1             0          1            8
% Medium      2.1        -                -      2.1        0.0     0.0          0.0            -       0.0        0.0     1.8          0.0          0.0        1.7        0.0       0.0          1.1            -         1.0          1.6
  Heavy       7         0             0           7         0       0             1            0         1         0       5            0             0          5         0          0            0             0          0           13
 % Heavy      4.8        -                -      4.8        0.0     0.0          14.3           -       8.3        0.0     2.3          0.0          0.0        2.1        0.0       0.0          0.0            -         0.0          2.6
                                                                 Wenatchee Valley Transportation Council                                                                                   Count Name: Eastmont Avenue/Valley View
                                                                            1350 McKittrick St                                                                                             Blvd/Badger Mtn Road
                                                                                 Suite B                                                                                                   Site Code:
                                                                Wenatchee, Washington, United States 98801                                                                                 Start Date: 09/26/2013
                                                                       509.663.9059 nick@wvtc.org                                                                                          Page No: 12




                                                                                Badger Mountain Road [N]
                                                                                 Out       In          Total
                                                                                 299       135         434
                                                                                  5        3            8
                                                                                  5        7            12
                                                                                 309       145         454


                                                                                 135       0            0
                                                                                  3        0            0
                                                                                  7        0            0
                                                                                 145       0            0
                                                                                  T        L            U




                                                                     U




                                                                                                                    R
                                                   0
                                                        0
                                                            0
                                                                0




                                                                                                                        2
                                                                                                                            0
                                                                                                                                0
                                                                                                                                    2
                                                                          Peak Hour Data




                                                                                                                                                                  Westbound Approach [E]
                       Total
                               115




                                             116




                                                                                                                                                          Out
                                                                                                                                        15




                                                                                                                                                     15
Valley View Blvd [W]




                                     1
                                         0




                                                                                                                                             0
                                                                                                                                                 0
                                                   88



                                                                89




                                                                                                                    T
                                                        1
                                                            0


                                                                     L




                                                                                                                        3
                                                                                                                            0
                                                                                                                                0
                                                                                                                                    3
                                                                            09/27/2013 3:15 PM
                               103




                                             104




                                                                                                                                        12




                                                                                                                                                     11
                       In




                                                                                                                                                          In
                                     1
                                         0




                                                                                                                                             1
                                                                                                                                                 0
                                                                            Ending At
                                                                            09/27/2013 4:15 PM




                                                                     T
                                                   3
                                                        0
                                                            0
                                                                3




                                                                                                                    L
                                                                                                                        7
                                                                                                                            1
                                                                                                                                0
                                                                                                                                    6
                                                                            Car




                                                                                                                                                          Total
                       Out
                               12




                                             12




                                                                                                                                        27




                                                                                                                                                     26
                                     0
                                         0




                                                                                                                                             1
                                                                                                                                                 0
                                                                            Medium
                                                                            Heavy
                                                   12



                                                                12
                                                                     R




                                                                                                                    U
                                                        0
                                                            0




                                                                                                                        0
                                                                                                                            0
                                                                                                                                0
                                                                                                                                    0
                                                                            U          L         T             R
                                                                            1          9         209           12
                                                                            0          0         4             0
                                                                            0          0         5             0
                                                                            1          9         218           12


                                                                                 154       231         385
                                                                                  3        4            7
                                                                                  8        5            13
                                                                                 165       240         405
                                                                                 Out       In          Total
                                                                                  Eastmont Avenue [S]



                                         Turning Movement Peak Hour Data Plot (3:15 PM)
 Wenatchee Valley Transportation Council     Count Name: Eastmont Avenue/Valley View
            1350 McKittrick St               Blvd/Badger Mtn Road
                 Suite B                     Site Code:
Wenatchee, Washington, United States 98801   Start Date: 09/26/2013
       509.663.9059 nick@wvtc.org            Page No: 13

